script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Maybe Post,70,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,"Strong candidate, but not mandatory.",Expansion story. Fresh under 12 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,30,14,2,12,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,Yahoo Sports,Looking At What Each Of The PWHL's Expansion Teams Needs Most In Phase Four,2026-06-13T12:13:10+00:00,8.6,https://news.google.com/rss/articles/CBMiigFBVV95cUxPZ04tUUZMYk9MM2RwQXY2ZU9EQXAwcENtQWpacEhzSnk3Y0lPd3kzYnVLTEdQTnRYU0pXSk1rdEJST0FhOTdDc2hIdFVOZkxvUFl1QjY3VnctUjBNbWFjeks2M0lvU3FrTnY0Q3JkZUZjeEpCb2VWdmtZTVJoeWhDaHRTS0tGYTZSQ1E?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: Looking At What Each Of The PWHL's Expansion Teams Needs Most In Phase Four,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Looking At What Each Of The PWHL's Expansion Teams Needs Most In Phase Four More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,1,34,Primary,No,No,No,,Looking At What Each Of The PWHL's Expansion Teams Needs Most In Phase Four Yahoo Sports
v11_final,Skip Duplicate,70,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Use when convenient,Another stronger version of this topic already exists.,Record or milestone. Recent under 72 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,14,2,12,0,Daily News,Daily news,PWHL / Women's Hockey,Record / Milestone,Yahoo Sports,Kim Weiss Set To Become First Ever PWHL Las Vegas Head Coach,2026-06-11T04:36:00+00:00,64.2,https://news.google.com/rss/articles/CBMifkFVX3lxTE9tVEdlRzYxdE9WeVZFWHdhVFpsTVRXUFlPNW9hRUk3Q0IwZGVua0RXZk9lcFRlR0hEUlROU09JR3VidGNwZ0J2LVhBSHhNaVJrakx0S09qZWd1SldKeUVhZHZ0R2pOU1BHenU5RlhkallsdGNLcDFQYzVNaHlvQQ?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Kim Weiss Set To Become First Ever PWHL Las Vegas Head Coach,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Kim Weiss Set To Become First Ever PWHL Las Vegas Head Coach What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,2,34,Duplicate / alternate angle,No,No,No,,Kim Weiss Set To Become First Ever PWHL Las Vegas Head Coach Yahoo Sports
v11_final,Skip Duplicate,69,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Fresh under 24 hours. Core brand sport: PWHL / Women's Hockey. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,30,14,2,13,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,Professional Women's Hockey League (PWHL),PWHL COMPLETES PHASE 3 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH PROTECTIONS AND SIGNINGS,2026-06-13T01:38:38+00:00,19.2,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOX3pPVnl0R3J2MlA4aHBVS0ZxcGFrRkphZ2hKTDhfSzRGcUVTM3g1dl9lRTJ2cU8wMHhHdGJFZktuSzM4ZUlMTmJkeTJ0Vks3M0sydThUeG9kRnJaMUQwQjlOX0VKZXFfZzF5QWg5YlEtZzhJRmJoSXdEQUN4ODBablNIenZmaEd2bHp6QmxDbElMcnpqVEtieWFRbkQxZEhVUHBqaTRhQnlCY1JrZzk2eHFCNVNtYTN5bUp4ZmQ0WjZvQkdxc0gxcVhoN1JRSlZBekFackozVWtHWWs?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: PWHL COMPLETES PHASE 3 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH PROTECTIONS AND SIGNINGS,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL COMPLETES PHASE 3 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH PROTECTIONS AND SIGNINGS More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,3,34,Duplicate / alternate angle,No,No,No,,PWHL COMPLETES PHASE 3 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH PROTECTIONS AND SIGNINGS Professional Women's Hockey League (PWHL)
v11_final,Maybe Post,68,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.",Championship or major result. Aging under 48 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,2,40,14,0,12,0,Tonight / Game Coverage,Game coverage,WNBA,Game Recap / Result,FOX Sports,"Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026",2026-06-12T03:02:14+00:00,41.8,https://news.google.com/rss/articles/CBMilAFBVV95cUxOc2FOU09jMUdwZVVJZlR1VnJ5T2lXb3U1emVCb1M3SGRfcFA5ZGVkUTlpM011SlBWeHlYN0E5TEtHbm00QUtvM0t2cHcyZUpxM1lTMXROLURTeHpubGN3LUpFcUxnT28tS0N4VEdxd0NjbTJDYVBmNFJNWEc1VmFMSXRNXzFCdmFYRjlockhNaFhnSXpS?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,"Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026 Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Indiana Fever,wnba::indiana fever,1,7,Primary,No,No,Yes,,"Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026 FOX Sports"
v11_final,Skip Duplicate,68,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Fresh under 12 hours. Core brand sport: PWHL / Women's Hockey. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,30,14,2,10,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,The IX Sports,PWHL Phase 3 Expansion Protections,2026-06-13T12:59:29+00:00,7.8,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOXzlFUHA3ZHhXY0FQTlNLRURqUlNzMkJDdEphS0Z1eHd3Uk5vMW5MMFMxMUVMNk5EY3NWS3d2ckRrajFaM0JyU3RIM2lRUW9tTnhzYlkwaDk0Zk9vQnEzU3VJQzIwWGlIUVE1aldxeGpNUFdEd2k2bnVOY204dVFlMjRISlo0RDFveWVV?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: PWHL Phase 3 Expansion Protections,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL Phase 3 Expansion Protections More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,4,34,Duplicate / alternate angle,No,No,No,,PWHL Phase 3 Expansion Protections The IX Sports
v11_final,Skip Duplicate,67,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Save for weekend or filler slot,Another stronger version of this topic already exists.,Confirmed breaking or transaction story. Fresh under 6 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,15,26,14,0,12,0,Daily News,Daily news,PWHL / Women's Hockey,Breaking / Transaction,Yahoo Sports,Top 12 International Players In The 2026 PWHL Draft,2026-06-13T16:12:17+00:00,4.6,https://news.google.com/rss/articles/CBMihwFBVV95cUxOUU5PYU94YVZjYllSYVdCNV9hNFZRRnVubE9LX0lFNFF6djZxZDZXcnFlcDZKb3QwWWxFQUpJd3h6bGNORVV1N1BvamF0VmpRVGl6RkdGaGRuUk1BbDhVUzY1M1ZrRTFySzBQMmJyOGwzQkZKdzQ5bUJEcHpzcTZOaTcxMTkyYjQ?oc=5,Story post,Top 12 International Players In The 2026 PWHL Draft,Top 12 International Players In The 2026 PWHL Draft,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Top 12 International Players In The 2026 PWHL Draft,"This is a useful update, but it should be weighed against stronger stories.",Top 12 International Players In The 2026 PWHL Draft What should we cover next?,"Use a simple PWHL / Women's Hockey news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,5,34,Duplicate / alternate angle,No,No,Yes,,Top 12 International Players In The 2026 PWHL Draft Yahoo Sports
v11_final,Skip Duplicate,67,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Save for weekend or filler slot,Another stronger version of this topic already exists.,Confirmed breaking or transaction story. Fresh under 6 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,15,26,14,0,12,0,Daily News,Daily news,PWHL / Women's Hockey,Breaking / Transaction,Yahoo Sports,PWHL Detroit hires ex-Olympian Molly Engstrom as assistant coach,2026-06-13T15:13:18+00:00,5.6,https://news.google.com/rss/articles/CBMihgFBVV95cUxQTWljb0c2dU5aeUZyeFJ4NU4xUEg0ajBmcWQxWW5qYUZOYU41S3dfUlRScHh6N3lqLUxrU04xSGlkWVBSUjZTMmNHWERiRXppaEVrTk5MMlBkSkZueng2aVRmdVlRZ2JOR0Q5al9kOFhiTlhzTmZLUDI1SFB2STNXWUpWMmYtdw?oc=5,Story post,PWHL Detroit hires ex-Olympian Molly Engstrom as assistant coach,PWHL Detroit hires ex-Olympian Molly Engstrom as assistant coach,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: PWHL Detroit hires ex-Olympian Molly Engstrom as assistant coach,"This is a useful update, but it should be weighed against stronger stories.",PWHL Detroit hires ex-Olympian Molly Engstrom as assistant coach What should we cover next?,"Use a simple PWHL / Women's Hockey news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,6,34,Duplicate / alternate angle,No,No,Yes,,PWHL Detroit hires ex-Olympian Molly Engstrom as assistant coach Yahoo Sports
v11_final,Save for Weekend,66,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Save for weekend or filler slot,Useful but not urgent.,Record or milestone. Recent under 72 hours. Strong secondary sport: Volleyball. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,10,2,12,0,College Spotlight,College spotlight,Volleyball,Record / Milestone,Yahoo Sports,Major League Volleyball Ends Year Three With Record Growth,2026-06-12T17:00:06+00:00,27.8,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMzlVckU5ekt1bGRmNm9hV2kzN0FPcGFZSzlBWE42NnFSWFNId3BMb0w0SnVCR3paQmRnM1o2WGFSLVJjQWtSVWxYNjVaTWJ4dlFFOVhhRkNYNFh5MzJaTTJLa0g3Yk81MkpydHZFaDBNZldRNTlqRkg5N2VkQ2RWZ0h3UVZ2RlVfekdN?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Major League Volleyball Ends Year Three With Record Growth,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Major League Volleyball Ends Year Three With Record Growth What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #Volleyball #NCAAVB,Major League Volleyball,volleyball::major league volleyball,1,1,Primary,No,No,No,,Major League Volleyball Ends Year Three With Record Growth Yahoo Sports
v11_final,Skip Duplicate,66,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Fresh under 24 hours. Core brand sport: PWHL / Women's Hockey. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,30,14,2,10,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,The IX Sports,Hilary Knight and building PWHL expansion teams,2026-06-12T21:32:34+00:00,23.3,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQTzlSaWlkMlhZRlpTMXFQUExaSm92MGhSQnE0a3dFUnJWQzJ3eTVHM3NXQmxteThfVjVpNHRGdEk1VE9DRDVqRFVHbGFsWWFpR0FqZzR3T2pTUWJNYk1oc0RlSXZITFl5ZnFyVXZIbGI3Rzh2SjAwb1pYNXkwZGZYS3pHQ2t2RnFp?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: Hilary Knight and building PWHL expansion teams,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Hilary Knight and building PWHL expansion teams More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,7,34,Duplicate / alternate angle,No,No,No,,Hilary Knight and building PWHL expansion teams The IX Sports
v11_final,Save for Weekend,66,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Save for weekend or filler slot,Useful but not urgent.,Record or milestone. Recent under 72 hours. Strong secondary sport: Softball. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,10,4,10,0,College Spotlight,College spotlight,Softball,Record / Milestone,Just Women's Sports,Former UCLA Softball Star Megan Grant Crushes Record Homer in AUSL Debut,2026-06-12T19:46:52+00:00,25.0,https://justwomenssports.com/reads/megan-grant-softball-ucla-portland-cascade-ausl-home-run-record/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Former UCLA Softball Star Megan Grant Crushes Record Homer in AUSL Debut,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Former UCLA Softball Star Megan Grant Crushes Record Homer in AUSL Debut What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,,softball::former_ucla_softball_star_megan_grant_crushes_record,1,1,Primary,No,No,No,"News, Softball, 2026 AUSL season, Megan Grant, Portland Cascade, UCLA softball","UCLA product Megan Grant launched a 313-foot home run for the Portland Cascade, setting an AUSL record in her professional softball debut. The post Former UCLA Softball Star Megan Grant Crushes Record Homer in AUSL Debut appeared first on Just Women's Sports ."
v11_final,Skip Duplicate,65,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Recent under 72 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,30,14,2,12,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,Yahoo Sports,"PWHL Expansion: Tampering, Salary Cap, And The Rumour Mill Continues",2026-06-12T12:05:25+00:00,32.7,https://news.google.com/rss/articles/CBMiigFBVV95cUxQZlBtZVdYVHNOZDdXazduQlRWdlAwUmtxTFVHNk5iS3FMT1RxQU5ZZjBDeWVZNlY4SWNhSi1CTHdtYXlHQXE0UHV4Q3VrWXJFRnJYekh4SS1VaUtieWY2RFBXNVJQSjBvZmZEZzV0TjFWVjV3ZlZ4aHB1YUV0RHhZSDlOb3VNRFhQV1E?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: PWHL Expansion: Tampering, Salary Cap, And The Rumour Mill Continues",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL Expansion: Tampering, Salary Cap, And The Rumour Mill Continues More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,8,34,Duplicate / alternate angle,No,No,No,,"PWHL Expansion: Tampering, Salary Cap, And The Rumour Mill Continues Yahoo Sports"
v11_final,Skip Duplicate,65,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Recent under 72 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,30,14,2,12,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,Yahoo Sports,PWHL Expansion: Rumour Mill Continues To Swirl As PWHL Talent-Pool Continues To Be Shuffled,2026-06-11T14:07:42+00:00,54.7,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNMUdlWXJEVUNTZUgxTFNxcU1nek9FNkxpNnQ0cnVPdVdDclFDeWtHUDdJdHozSEpOVEpneFc2SVJabEVrdTlYMTJ4cTNnbEpPTXNkYUtfUFNvNF80ZVc1ZFZhNjcwQzJXTXdDLXhaVENmNDM4aHhkSE1nWDlxRktFLVpFX2ZYb2haYk5F?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: PWHL Expansion: Rumour Mill Continues To Swirl As PWHL Talent-Pool Continues To Be Shuffled,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL Expansion: Rumour Mill Continues To Swirl As PWHL Talent-Pool Continues To Be Shuffled More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,9,34,Duplicate / alternate angle,No,No,No,,PWHL Expansion: Rumour Mill Continues To Swirl As PWHL Talent-Pool Continues To Be Shuffled Yahoo Sports
v11_final,Skip Duplicate,65,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Recent under 72 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,30,14,2,12,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,ESPN,Fleet re-sign Tapani in Phase 3 of PWHL expansion process,2026-06-10T23:03:00+00:00,69.8,https://news.google.com/rss/articles/CBMinwFBVV95cUxPNFJOd1FaVDZNMFdfSk5NWS1PTlVJbzNOVVkzMFEzY1AzRTZuOW9wanZfcnlvRTVhZF9fQzdleVZwdi03VEpjVERxd1ZYUHpWcjJBdHYtclNCcEgwWS0zeG4zTW9vNFRteDJWQkpqX0NzZFNRMnJwSERwNHFiRENyWTRQRFR0SHl1Q0Z6TjFZcmtLVXN0UFNxN054bTk1aWc?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: Fleet re-sign Tapani in Phase 3 of PWHL expansion process,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Fleet re-sign Tapani in Phase 3 of PWHL expansion process More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,10,34,Duplicate / alternate angle,No,No,No,,Fleet re-sign Tapani in Phase 3 of PWHL expansion process ESPN
v11_final,Save for Weekend,65,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Useful but not urgent.,Business/growth story. Recent under 72 hours. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,30,14,4,10,0,Growth of the Game,Growth of the game,NWSL / Women's Soccer,Business / Growth,Just Women's Sports,"Abby Wambach, USWNT Legends Join Crux Football’s Player Investor Collective",2026-06-12T16:21:34+00:00,28.5,https://justwomenssports.com/reads/crux-football-abby-wambach-multi-team-womens-soccer-ownership-player-investor-collective/,Data carousel,Women's sports are becoming impossible for the business world to ignore.,"The business of women's sports keeps growing: Abby Wambach, USWNT Legends Join Crux Football’s Player Investor Collective",Slide 1: headline stat | Slide 2: what changed | Slide 3: why it matters | Slide 4: what comes next,The business of women's sports is not emerging anymore. It is becoming big business.,This helps show the business momentum behind women's sports.,"Abby Wambach, USWNT Legends Join Crux Football’s Player Investor Collective The growth of women's sports keeps getting harder to ignore.",Use a clean data carousel with bold numbers and simple context.,#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,Uswnt,nwsl / women's soccer::uswnt,1,29,Primary,No,No,No,"News, Soccer, Sports Business, abby-wambach, Crux Football, julie-foudy, ownership structure, women's sports investment","Abby Wambach headlined the women's soccer legends joining multi-team ownership group Crux Football's Player Investor Collective this week. The post Abby Wambach, USWNT Legends Join Crux Football’s Player Investor Collective appeared first on Just Women's Sports ."
v11_final,Save for Weekend,64,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Save for weekend or filler slot,Useful but not urgent.,Record or milestone. Still usable this week. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,35,14,2,10,0,Daily News,Daily news,NWSL / Women's Soccer,Record / Milestone,Equalizer Soccer,Gotham FC announces first-ever ‘dedicated’ training facility,2026-06-10T18:38:41+00:00,74.2,https://news.google.com/rss/articles/CBMiogFBVV95cUxPRTAyUG93UzNGVDZWWFVzcmhFUXBKQ3NhZF9aQUJYNHB0cklZQ2hvVzdnSGZweFR1Y1BWSFFQNEF5Qk1abHZZNDBZMDdUZGpTbVF6TVMyS1c3d0ZqSWFMOWktY0p6ajAwem5FQmNQUGphbHJtNDl0MmNVZ0tiS2J1WHBmQ1RWRnUwODN3WVc1NW9lWi1zMFJLYkhaQXktNV9QdVE?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Gotham FC announces first-ever ‘dedicated’ training facility,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Gotham FC announces first-ever ‘dedicated’ training facility What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,Gotham Fc,nwsl / women's soccer::gotham fc,1,4,Primary,No,No,No,,Gotham FC announces first-ever ‘dedicated’ training facility Equalizer Soccer
v11_final,Skip,64,7,6,Other,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,Needs verification and score is not high enough.,Game result. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete. Penalties: no major penalties.,12,24,14,6,8,0,Tonight / Game Coverage,Star-driven engagement,WNBA,Game Recap / Result,Athlon Sports,Wings Announce Paige Bueckers Status For Fire Game After Injury Scare,2026-06-13T11:37:00+00:00,9.2,https://sports.yahoo.com/articles/wings-announce-paige-bueckers-status-113700436.html,Story post,Here is the quick version of what happened and why it matters.,Quick recap: Wings Announce Paige Bueckers Status For Fire Game After Injury Scare,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Wings Announce Paige Bueckers Status For Fire Game After Injury Scare Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Paige Bueckers,wnba::paige bueckers,1,3,Primary,Yes,No,Yes,"Dallas Wings, Paige Bueckers, Sports News, WNBA",Paige Bueckers suffered an injury scare to her right ankle in Thursday's 85-70 win over the Phoenix Mercury.
v11_final,Skip Duplicate,64,7,6,Other,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Fresh under 24 hours. Core brand sport: PWHL / Women's Hockey. Source quality 6/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,30,14,2,8,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,The New York Times,PWHL expansion Phase 3 signing tracker: Every player who inked a deal,2026-06-12T22:01:00+00:00,22.8,https://news.google.com/rss/articles/CBMilgFBVV95cUxOWkpzbUJ2V29SUTRzVEhodk15Rlppc1dnMm1FMG84cXlmZW9aVGZzZHhENTc3MFpSNmZubkRPajJkZ2ljdHZ6WXMyZW01S29tN0FSekNPMG5UVmpsRDZOQWIwOHM4Zy1jSEFXZzRXemZ6Qmt2NW1yaXpGZjJic2hlS1NGb1Rnc3MtRHYwWlhWME1XN3VPSFE?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: PWHL expansion Phase 3 signing tracker: Every player who inked a deal,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL expansion Phase 3 signing tracker: Every player who inked a deal More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,11,34,Duplicate / alternate angle,No,No,No,,PWHL expansion Phase 3 signing tracker: Every player who inked a deal The New York Times
